INST_ID,MEDIAN_MEASURED_RUNLENGTH,MEDIAN_MEASURED_RUNTIME,MEDIAN_COMPUTED_RUNTIME,capped,Solution,ALPHA,RHO,SMOOTH_PROB,RANDOM_WALK_PROB,nvars,nclauses,vars_clauses_ratio,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_max,VCG_CLAUSE_entropy,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_max,BINARY_PLUS,TRINARY_PLUS,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
5151982,3116.5,0.01,0.00502962,0,1,1.2000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3791.5,0.01,0.00597835,0,1,1.2000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3920.5,0.01,0.00640614,0,1,1.2000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,4803.5,0.01,0.00785018,0,1,1.2000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3958,0.005,0.00677014,0,1,1.2000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3318.5,0.005,0.00564078,0,1,1.2000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2045.5,0,0.00335997,0,1,1.2000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3483,0.01,0.0057719,0,1,1.3000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2469,0.005,0.0041518,0,1,1.3000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3011,0.01,0.00504691,0,1,1.3000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,4456,0.01,0.00751331,0,1,1.3000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,4401,0.01,0.00759513,0,1,1.3000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,4253,0.01,0.00662787,0,1,1.3000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2469,0.005,0.00421103,0,1,1.3000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2467,0,0.00420448,0,1,1.3000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3406,0.01,0.00556695,0,1,1.3000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,5842,0.01,0.00972702,0,1,1.3000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3244,0.01,0.0055753,0,1,1.4000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2812.5,0.01,0.00466379,0,1,1.4000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2853.5,0,0.00482691,0,1,1.4000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,3194.5,0.005,0.00545797,0,1,1.4000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,1683.5,0.005,0.00283352,0,1,1.4000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2365,0.005,0.00391516,0,1,1.4000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,4168.5,0.01,0.00703344,0,1,1.4000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,2234.5,0.005,0.0037859,0,1,1.4000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,4353,0.01,0.00714235,0,1,1.4000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151982,12550.5,0.02,0.0203152,0,1,1.4000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.014,2.66266778,0.006,0,0.006,0,0.501333333,0.190558357,1,0,1,0.435142644,0,0.008,2.30856609,0.4805,0.011746,0.293136331,0.003,0,0.012,0.288,12.4372,0.38632876,285.8575,0.236053802,0.874023773,0.219460665,0.851780485,0.0359189893,0.373616804,10.8465,0.312319927,832.9535,0.344721603,0.370720276,0.399829199,0.3333396,0.590361361
5151983,9540.5,0.02,0.0158871,0,1,1.2000,0.0000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,9696,0.015,0.015518,0,1,1.2000,0.1000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,7611,0.01,0.0124015,0,1,1.2000,0.2000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,10145.5,0.02,0.0163491,0,1,1.2000,0.3000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,4742.5,0.01,0.00761295,0,1,1.2000,0.4000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,6675.5,0.01,0.0106873,0,1,1.2000,0.5000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,7373.5,0.01,0.0109905,0,1,1.2000,0.6000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,5778.5,0.01,0.00924418,0,1,1.2000,0.7000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,8189.5,0.01,0.012578,0,1,1.2000,0.8000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,4877,0.01,0.00780503,0,1,1.2000,0.9000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,8632,0.015,0.0139098,0,1,1.3000,0.0000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,8688,0.015,0.0139877,0,1,1.3000,0.1000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,5903.5,0.01,0.00945006,0,1,1.3000,0.2000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,7457.5,0.01,0.0122307,0,1,1.3000,0.3000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,4794,0.01,0.00769811,0,1,1.3000,0.4000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,6136,0.01,0.00978724,0,1,1.3000,0.5000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,4499,0.01,0.00734494,0,1,1.3000,0.6000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,7139.5,0.01,0.0116891,0,1,1.3000,0.7000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,4049.5,0.01,0.00635635,0,1,1.3000,0.8000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,16519.5,0.025,0.0259077,0,1,1.3000,0.9000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,7298.5,0.01,0.0117621,0,1,1.4000,0.0000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,8205,0.02,0.0132288,0,1,1.4000,0.1000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,3309.5,0.01,0.00516756,0,1,1.4000,0.2000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,5745,0.01,0.00904661,0,1,1.4000,0.3000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,5198.5,0.01,0.00837373,0,1,1.4000,0.4000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,8852,0.01,0.0139802,0,1,1.4000,0.5000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
5151983,12028,0.02,0.0188531,0,1,1.4000,0.6000,0.050000,0.010000,500,2000,0.25,0.001,0.0115,2.60857035,0.006,0,0.006,0,0.496333333,0.193092123,1,0,1,0.402234542,0.0005,0.007,2.26231691,0.501,0.011734,0.273539363,0.002,0,0,0.13,12.4156,0.350149583,280.0022,0.227500337,0.888884989,0.211821365,0.85535225,0.0343458912,0.369445006,10.6607,0.296640961,820.6826,0.341469096,0.370885224,0.399215577,0.3366514,0.591616745
